12/14/2018	00:21:46	57436
12/14/2018	00:21:48	57436
12/14/2018	00:21:50	57436
12/14/2018	00:21:52	57436
12/14/2018	00:21:54	57436
12/14/2018	00:21:56	57436
12/14/2018	00:21:58	57436
12/14/2018	00:22:00	51670
12/14/2018	00:22:02	51670
12/14/2018	00:22:04	51670
12/14/2018	00:22:06	51670
12/14/2018	00:22:08	51670
12/14/2018	00:22:10	51670
12/14/2018	00:22:12	51670
12/14/2018	00:22:14	51670
12/14/2018	00:22:16	51670
12/14/2018	00:22:18	51670
12/14/2018	00:22:20	50923
12/14/2018	00:22:22	50923
12/14/2018	00:22:24	50923
12/14/2018	00:22:26	50923
12/14/2018	00:22:28	50923
12/14/2018	00:22:30	50923
12/14/2018	00:22:32	50923
12/14/2018	00:22:34	50923
12/14/2018	00:22:36	50923
12/14/2018	00:22:38	50923
12/14/2018	00:22:40	50923
12/14/2018	00:22:42	50923
12/14/2018	00:22:44	50923
12/14/2018	00:22:46	50917
12/14/2018	00:22:48	50917
12/14/2018	00:22:50	50917
12/14/2018	00:22:52	50917
12/14/2018	00:22:54	50917
12/14/2018	00:22:56	50917
12/14/2018	00:22:58	50917
12/14/2018	00:23:00	49909
12/14/2018	00:23:02	49909
12/14/2018	00:23:04	49909
12/14/2018	00:23:06	49909
12/14/2018	00:23:08	49909
12/14/2018	00:23:10	49909
12/14/2018	00:23:12	49909
12/14/2018	00:23:14	49909
12/14/2018	00:23:16	49909
12/14/2018	00:23:18	49909
12/14/2018	00:23:20	49923
12/14/2018	00:23:22	49923
12/14/2018	00:23:24	48402
12/14/2018	00:23:26	48402
12/14/2018	00:23:28	48402
12/14/2018	00:23:30	48402
12/14/2018	00:23:32	48402
12/14/2018	00:23:34	48402
12/14/2018	00:23:36	48402
12/14/2018	00:23:38	48402
12/14/2018	00:23:40	51839
12/14/2018	00:23:42	51839
12/14/2018	00:23:44	51839
12/14/2018	00:23:46	51839
12/14/2018	00:23:48	51839
12/14/2018	00:23:50	51839
12/14/2018	00:23:52	51839
12/14/2018	00:23:54	51839
12/14/2018	00:23:56	51839
12/14/2018	00:23:58	51839
12/14/2018	00:24:00	51976
12/14/2018	00:24:02	51976
12/14/2018	00:24:04	51866
12/14/2018	00:24:06	51866
12/14/2018	00:24:08	51866
12/14/2018	00:24:10	51866
12/14/2018	00:24:12	51866
12/14/2018	00:24:14	51866
12/14/2018	00:24:16	51866
12/14/2018	00:24:18	51866
12/14/2018	00:24:20	53749
12/14/2018	00:24:22	53749
12/14/2018	00:24:24	53749
12/14/2018	00:24:26	53699
12/14/2018	00:24:28	53699
12/14/2018	00:24:30	53699
12/14/2018	00:24:32	53699
12/14/2018	00:24:34	53699
12/14/2018	00:24:36	53699
12/14/2018	00:24:38	53699
12/14/2018	00:24:40	50643
12/14/2018	00:24:42	50643
12/14/2018	00:24:44	50652
12/14/2018	00:24:46	50652
12/14/2018	00:24:48	50652
12/14/2018	00:24:50	50652
12/14/2018	00:24:52	50652
12/14/2018	00:24:54	50652
12/14/2018	00:24:56	50652
12/14/2018	00:24:58	50652
12/14/2018	00:25:00	50375
12/14/2018	00:25:02	50375
12/14/2018	00:25:04	50375
12/14/2018	00:25:06	50375
12/14/2018	00:25:08	50375
12/14/2018	00:25:10	50375
12/14/2018	00:25:12	50375
12/14/2018	00:25:14	50375
12/14/2018	00:25:16	50375
12/14/2018	00:25:18	50375
12/14/2018	00:25:20	51375
12/14/2018	00:25:22	51375
12/14/2018	00:25:24	51375
12/14/2018	00:25:26	51375
12/14/2018	00:25:28	51375
12/14/2018	00:25:30	51375
12/14/2018	00:25:32	51375
12/14/2018	00:25:34	51375
12/14/2018	00:25:36	51375
12/14/2018	00:25:38	51375
12/14/2018	00:25:40	52196
12/14/2018	00:25:42	52196
12/14/2018	00:25:44	52196
12/14/2018	00:25:46	52196
12/14/2018	00:25:48	52196
12/14/2018	00:25:50	52196
12/14/2018	00:25:52	52196
12/14/2018	00:25:54	52196
12/14/2018	00:25:56	52196
12/14/2018	00:25:58	52196
12/14/2018	00:26:00	52253
12/14/2018	00:26:02	52253
12/14/2018	00:26:04	52253
12/14/2018	00:26:06	52253
12/14/2018	00:26:08	52253
12/14/2018	00:26:10	52253
12/14/2018	00:26:12	52253
12/14/2018	00:26:14	52253
12/14/2018	00:26:16	52253
12/14/2018	00:26:18	52253
12/14/2018	00:26:20	53469
12/14/2018	00:26:22	53469
12/14/2018	00:26:24	53453
12/14/2018	00:26:26	53453
12/14/2018	00:26:28	53453
12/14/2018	00:26:30	53453
12/14/2018	00:26:32	53453
12/14/2018	00:26:34	53453
12/14/2018	00:26:36	53453
12/14/2018	00:26:38	53453
12/14/2018	00:26:40	52478
12/14/2018	00:26:42	52478
12/14/2018	00:26:44	52512
12/14/2018	00:26:46	52512
12/14/2018	00:26:48	52512
12/14/2018	00:26:50	52512
12/14/2018	00:26:52	52512
12/14/2018	00:26:54	52512
12/14/2018	00:26:56	52512
12/14/2018	00:26:58	52512
12/14/2018	00:27:00	50424
12/14/2018	00:27:02	50424
12/14/2018	00:27:04	50424
12/14/2018	00:27:06	50424
12/14/2018	00:27:08	50424
12/14/2018	00:27:10	50424
12/14/2018	00:27:12	50424
12/14/2018	00:27:14	50424
12/14/2018	00:27:16	50424
12/14/2018	00:27:18	50424
12/14/2018	00:27:20	45095
12/14/2018	00:27:22	45095
12/14/2018	00:27:24	45095
12/14/2018	00:27:26	45095
12/14/2018	00:27:28	45095
12/14/2018	00:27:30	45095
12/14/2018	00:27:32	45095
12/14/2018	00:27:34	45095
12/14/2018	00:27:36	45095
12/14/2018	00:27:38	45095
12/14/2018	00:27:40	44137
12/14/2018	00:27:42	44137
12/14/2018	00:27:44	44137
12/14/2018	00:27:46	44137
12/14/2018	00:27:48	44137
12/14/2018	00:27:50	44137
12/14/2018	00:27:52	44137
12/14/2018	00:27:54	44137
12/14/2018	00:27:56	44137
12/14/2018	00:27:58	44137
12/14/2018	00:28:00	44249
12/14/2018	00:28:02	44249
12/14/2018	00:28:04	44249
12/14/2018	00:28:06	44306
12/14/2018	00:28:08	44306
12/14/2018	00:28:10	44306
12/14/2018	00:28:12	44306
12/14/2018	00:28:14	44306
12/14/2018	00:28:16	44306
12/14/2018	00:28:18	44306
12/14/2018	00:28:20	45701
12/14/2018	00:28:22	45701
12/14/2018	00:28:24	45701
12/14/2018	00:28:26	45701
12/14/2018	00:28:28	45701
12/14/2018	00:28:30	45701
12/14/2018	00:28:32	45701
12/14/2018	00:28:34	45701
12/14/2018	00:28:36	45701
12/14/2018	00:28:38	45701
12/14/2018	00:28:40	48784
12/14/2018	00:28:42	48784
12/14/2018	00:28:44	48784
12/14/2018	00:28:46	48784
12/14/2018	00:28:48	48784
12/14/2018	00:28:50	48784
12/14/2018	00:28:52	48784
12/14/2018	00:28:54	48784
12/14/2018	00:28:56	48784
12/14/2018	00:28:58	48784
12/14/2018	00:29:00	47562
12/14/2018	00:29:02	47562
12/14/2018	00:29:04	47562
12/14/2018	00:29:06	47562
12/14/2018	00:29:08	47562
